RUTA,FECHA,DIA SEMANA,HORA PREVIA,PARADA,ORIENTACION,HORA CAMION
2,05-09-2020,5,09:00:00,45,0,09:40:00
2,10-06-2021,3,10:19:00,98,1,10:59:00
2,05-12-2020,5,07:55:00,63,1,08:35:00
3,20-09-2021,0,22:17:00,74,1,22:37:00
2,29-12-2021,2,19:45:00,51,0,05:45:00
2,12-11-2021,4,10:44:00,74,1,11:24:00
3,15-05-2021,5,15:00:00,2,0,15:20:00
2,01-05-2021,5,09:01:00,101,0,09:41:00
1,10-04-2021,5,11:56:00,52,0,12:16:00
3,27-09-2021,0,08:43:00,51,1,09:03:00
3,03-01-2020,4,16:35:00,50,0,16:55:00
1,15-09-2020,1,15:02:00,85,0,15:22:00
2,12-04-2020,6,18:53:00,34,1,19:33:00
3,18-07-2021,6,05:37:00,37,1,05:57:00
1,01-08-2022,0,08:37:00,75,1,08:57:00
3,15-12-2021,2,05:37:00,53,0,05:57:00
3,16-09-2020,2,18:30:00,44,0,18:50:00
1,07-01-2020,1,21:18:00,33,0,21:38:00
1,28-12-2022,2,12:06:00,14,0,12:26:00
3,04-06-2021,4,08:10:00,65,1,08:30:00
3,19-11-2022,5,21:20:00,2,0,21:40:00
1,18-08-2022,3,05:45:00,58,1,06:05:00
3,04-07-2020,5,17:49:00,73,0,18:09:00
1,20-10-2021,2,09:20:00,2,1,04:40:00
1,17-02-2021,2,08:13:00,18,1,08:33:00
1,26-03-2022,5,07:19:00,25,1,07:39:00
1,18-11-2020,2,13:19:00,82,0,13:39:00
2,28-10-2021,3,07:42:00,102,0,08:22:00
3,25-12-2021,5,11:42:00,7,0,12:02:00
2,19-05-2021,2,14:44:00,75,0,15:24:00
2,11-10-2020,6,11:10:00,2,0,11:50:00
2,07-01-2021,3,06:53:00,90,1,07:33:00
3,03-12-2020,3,07:40:00,90,0,08:00:00
3,20-07-2021,1,18:32:00,21,0,18:52:00
1,15-12-2022,3,07:46:00,59,1,08:06:00
2,04-01-2022,1,17:52:00,59,1,18:32:00
2,14-12-2020,0,18:46:00,27,1,19:26:00
2,29-01-2021,4,18:02:00,24,0,18:42:00
1,12-01-2022,2,09:24:00,56,1,09:44:00
1,08-01-2023,6,09:44:00,31,1,05:04:00
1,25-05-2021,1,07:18:00,47,1,07:38:00
1,14-06-2021,0,06:24:00,9,1,06:44:00
1,08-05-2021,5,06:59:00,135,1,07:19:00
3,22-01-2023,6,18:23:00,50,1,18:43:00
2,12-01-2021,1,14:23:00,104,0,15:03:00
1,06-05-2020,2,06:39:00,128,0,06:59:00
3,02-07-2022,5,06:49:00,42,0,07:09:00
1,05-01-2023,3,06:39:00,125,0,06:59:00
2,10-02-2020,0,17:04:00,50,1,17:44:00
3,19-02-2020,2,08:19:00,41,1,08:39:00
1,11-07-2022,0,07:11:00,117,1,07:31:00
3,27-07-2021,1,15:36:00,52,0,15:56:00
1,06-12-2020,6,08:39:00,55,0,08:59:00
1,15-05-2020,4,09:55:00,94,1,10:15:00
1,07-09-2021,1,09:50:00,116,1,10:10:00
1,05-06-2021,5,19:42:00,108,0,20:02:00
1,20-12-2021,0,05:43:00,59,0,06:03:00
2,20-04-2021,1,06:45:00,77,0,07:25:00
1,14-11-2020,5,17:42:00,108,0,18:02:00
2,16-01-2021,5,15:00:00,44,0,15:40:00
2,03-12-2020,3,11:42:00,102,0,12:22:00
1,04-09-2020,4,05:41:00,52,1,06:01:00
1,10-04-2022,6,05:44:00,89,0,06:04:00
2,02-12-2021,3,06:15:00,93,1,06:55:00
2,09-08-2021,0,06:53:00,91,0,07:33:00
2,26-10-2021,1,16:34:00,61,1,17:14:00
3,07-02-2020,4,19:48:00,40,0,20:08:00
2,04-02-2022,4,10:31:00,57,1,11:11:00
1,01-01-2020,2,04:47:00,14,1,05:07:00
2,27-07-2021,1,17:03:00,104,1,17:43:00
2,17-04-2022,6,18:35:00,9,0,19:15:00
1,04-05-2020,0,09:55:00,125,1,10:15:00
1,31-10-2021,6,08:23:00,88,0,08:43:00
2,09-04-2022,5,16:13:00,90,1,16:53:00
1,02-08-2021,0,11:25:00,62,0,11:45:00
2,13-01-2022,3,08:01:00,20,0,08:41:00
1,21-03-2021,6,16:26:00,14,0,16:46:00
1,18-06-2022,5,08:35:00,117,0,08:55:00
2,12-07-2021,0,05:56:00,64,1,06:36:00
1,31-08-2022,2,09:31:00,69,1,09:51:00
2,26-06-2020,4,16:44:00,75,1,17:24:00
2,27-03-2020,4,16:06:00,78,1,16:46:00
2,26-01-2021,1,14:41:00,21,1,15:21:00
1,19-10-2022,2,06:40:00,34,0,07:00:00
1,28-12-2020,0,05:56:00,95,1,06:16:00
3,02-10-2021,5,18:22:00,6,0,18:42:00
1,18-01-2020,5,08:09:00,95,0,08:29:00
1,03-10-2022,0,05:13:00,18,1,05:33:00
3,25-02-2022,4,07:55:00,82,0,08:15:00
3,03-12-2021,4,10:45:00,37,0,11:05:00
1,04-04-2020,5,08:54:00,75,0,09:14:00
3,15-01-2022,5,06:21:00,4,1,06:41:00
3,20-06-2020,5,05:31:00,20,0,05:51:00
2,01-09-2020,1,16:20:00,100,0,17:00:00
2,15-08-2022,0,11:32:00,33,1,12:12:00
3,20-06-2021,6,09:45:00,56,1,10:05:00
1,20-01-2020,0,20:05:00,40,0,20:25:00
3,08-04-2022,4,18:32:00,25,1,18:52:00
3,18-01-2020,5,09:40:00,2,0,10:00:00
2,12-08-2021,3,18:22:00,47,1,19:02:00
3,16-01-2021,5,15:17:00,84,0,15:37:00
2,19-09-2022,0,11:35:00,37,1,12:15:00
1,16-04-2022,5,15:41:00,131,0,16:01:00
2,11-08-2021,2,12:25:00,51,1,13:05:00
2,05-02-2021,4,16:22:00,47,1,17:02:00
3,14-12-2021,1,09:09:00,18,0,09:29:00
2,08-09-2021,2,08:03:00,73,0,08:43:00
2,27-04-2022,2,09:15:00,9,1,09:55:00
1,26-01-2021,1,08:55:00,42,1,09:15:00
2,05-07-2022,1,19:32:00,88,0,20:12:00
1,08-06-2021,1,21:08:00,67,0,21:28:00
1,10-05-2021,0,06:53:00,39,1,07:13:00
2,25-01-2021,0,11:08:00,54,0,11:48:00
3,24-02-2021,2,16:03:00,86,1,16:23:00
3,22-01-2021,4,15:22:00,59,0,15:42:00
2,22-01-2021,4,12:22:00,47,0,13:02:00
2,18-01-2021,0,10:02:00,71,1,10:42:00
2,24-11-2022,3,11:04:00,49,1,11:44:00
3,20-03-2021,5,06:48:00,40,0,07:08:00
2,16-11-2021,1,06:43:00,73,1,07:23:00
2,03-08-2020,0,05:57:00,65,1,06:37:00
3,28-07-2022,3,05:01:00,5,1,05:21:00
1,17-12-2020,3,08:28:00,89,1,08:48:00
3,12-05-2022,3,10:02:00,6,1,10:22:00
1,13-08-2022,5,10:22:00,80,1,05:42:00
3,29-01-2020,2,09:48:00,17,1,10:08:00
1,19-02-2022,5,08:19:00,100,1,08:39:00
1,10-10-2021,6,10:59:00,82,0,11:19:00
1,02-10-2021,5,09:07:00,61,1,09:27:00
3,02-01-2021,5,18:58:00,29,0,19:18:00
3,07-04-2022,3,19:24:00,64,0,19:44:00
2,21-02-2020,4,06:06:00,78,1,06:46:00
2,07-07-2020,1,05:22:00,24,1,06:02:00
1,22-05-2020,4,08:23:00,87,0,08:43:00
1,19-07-2021,0,21:24:00,11,0,04:44:00
1,08-07-2020,2,09:54:00,40,1,05:14:00
3,30-05-2021,6,09:13:00,69,1,09:33:00
1,24-09-2020,3,05:27:00,61,1,05:47:00
2,10-10-2021,6,09:38:00,97,1,10:18:00
1,13-10-2022,3,05:47:00,88,1,06:07:00
1,26-12-2022,0,09:25:00,12,1,04:45:00
1,16-12-2022,4,14:06:00,92,0,14:26:00
3,26-10-2021,1,16:59:00,30,0,17:19:00
2,22-09-2022,3,05:22:00,24,1,06:02:00
1,14-05-2022,5,20:19:00,128,0,20:39:00
1,22-06-2022,2,08:56:00,96,1,09:16:00
1,16-03-2022,2,12:18:00,79,0,12:38:00
1,16-11-2020,0,10:17:00,130,1,10:37:00
3,13-04-2022,2,20:13:00,26,1,20:33:00
1,18-08-2020,1,05:23:00,54,1,05:43:00
2,19-01-2022,2,15:55:00,63,0,16:35:00
1,22-08-2021,6,10:28:00,112,0,10:48:00
3,11-07-2022,0,20:40:00,45,1,21:00:00
2,04-04-2022,0,19:32:00,32,1,05:32:00
1,09-04-2020,3,12:12:00,23,0,12:32:00
1,24-08-2021,1,08:12:00,38,1,08:32:00
3,21-06-2021,0,19:19:00,41,1,19:39:00
3,24-10-2020,5,16:08:00,16,1,16:28:00
2,27-11-2020,4,10:31:00,57,1,11:11:00
3,31-08-2022,2,18:03:00,8,0,18:23:00
1,03-06-2022,4,21:38:00,123,0,21:58:00
3,12-06-2022,6,16:47:00,69,0,17:07:00
3,17-12-2020,3,21:02:00,7,0,21:22:00
1,14-05-2020,3,21:02:00,108,0,21:22:00
1,23-08-2022,1,08:18:00,32,0,08:38:00
3,17-06-2022,4,10:34:00,30,1,10:54:00
1,15-11-2022,1,10:25:00,111,1,10:45:00
2,12-05-2020,1,16:13:00,89,0,16:53:00
3,02-01-2021,5,20:42:00,60,0,21:02:00
1,06-04-2021,1,07:00:00,102,1,07:20:00
2,30-08-2021,0,09:36:00,39,0,10:16:00
1,10-04-2021,5,09:37:00,97,1,09:57:00
3,11-06-2022,5,21:29:00,73,0,21:49:00
2,19-12-2020,5,07:22:00,24,1,08:02:00
3,08-05-2021,5,09:44:00,96,0,10:04:00
2,29-01-2023,6,16:56:00,38,1,17:36:00
1,19-06-2022,6,15:01:00,84,0,15:21:00
3,24-06-2020,2,19:41:00,5,1,20:01:00
3,19-11-2021,4,19:04:00,88,1,19:24:00
2,12-12-2021,6,12:02:00,24,1,12:42:00
1,25-01-2023,2,10:23:00,108,1,10:43:00
2,12-06-2022,6,16:12:00,87,0,16:52:00
3,31-07-2021,5,14:50:00,75,0,15:10:00
3,28-07-2022,3,05:37:00,36,1,05:57:00
1,02-04-2021,4,06:16:00,126,1,06:36:00
2,23-04-2021,4,11:49:00,55,0,12:29:00
1,21-01-2022,4,05:53:00,92,1,06:13:00
2,03-08-2021,1,19:36:00,94,0,20:16:00
1,13-08-2021,4,11:14:00,50,0,11:34:00
1,29-11-2021,0,08:59:00,77,1,09:19:00
1,15-02-2021,0,15:35:00,51,0,15:55:00
2,25-01-2022,1,09:34:00,36,1,10:14:00
3,04-01-2023,2,11:30:00,19,0,11:50:00
3,09-01-2021,5,20:44:00,88,1,21:04:00
1,08-09-2021,2,21:35:00,51,0,21:55:00
1,17-04-2022,6,05:30:00,36,1,05:50:00
3,16-03-2020,0,22:23:00,62,0,22:43:00
2,04-10-2020,6,11:51:00,3,1,12:31:00
2,01-12-2020,1,15:10:00,1,1,15:50:00
1,16-07-2021,4,07:11:00,115,0,07:31:00
1,08-10-2020,3,07:12:00,72,0,07:32:00
2,05-03-2021,4,15:24:00,74,1,16:04:00
3,05-11-2021,4,11:56:00,33,1,12:16:00
2,07-02-2020,4,09:29:00,82,0,10:09:00
3,31-05-2021,0,08:45:00,13,0,09:05:00
2,30-07-2021,4,18:27:00,53,1,19:07:00
3,09-03-2020,0,15:10:00,22,1,15:30:00
3,05-11-2021,4,07:56:00,26,0,08:16:00
2,29-03-2022,1,09:12:00,59,0,09:52:00
1,11-07-2021,6,06:18:00,48,1,06:38:00
2,29-03-2020,6,10:34:00,61,0,11:14:00
3,20-02-2021,5,05:02:00,8,1,05:22:00
2,09-04-2022,5,15:39:00,43,1,16:19:00
2,01-10-2021,4,07:38:00,97,1,08:18:00
2,19-07-2020,6,12:53:00,34,0,13:33:00
1,08-09-2020,1,20:20:00,56,0,20:40:00
3,08-01-2022,5,19:40:00,80,1,20:00:00
3,22-05-2022,6,16:20:00,56,0,16:40:00
2,05-06-2020,4,16:49:00,82,0,17:29:00
3,30-07-2021,4,10:17:00,53,0,10:37:00
3,20-09-2021,0,15:27:00,69,0,15:47:00
1,12-04-2021,0,07:14:00,41,1,07:34:00
2,12-02-2020,2,18:50:00,84,1,19:30:00
1,18-10-2022,1,10:01:00,132,0,10:21:00
3,10-11-2020,1,15:37:00,74,1,15:57:00
2,03-11-2021,2,07:27:00,80,0,08:07:00
1,15-01-2021,4,09:09:00,115,1,09:29:00
2,05-01-2021,1,09:43:00,104,1,10:23:00
1,27-12-2021,0,09:14:00,72,1,09:34:00
2,18-11-2022,4,18:47:00,80,1,19:27:00
2,31-08-2020,0,16:46:00,28,1,17:26:00
3,14-08-2020,4,19:28:00,16,0,19:48:00
1,20-06-2021,6,05:49:00,19,0,06:09:00
2,15-09-2022,3,10:53:00,35,1,11:33:00
1,10-05-2022,1,07:40:00,1,1,08:00:00
2,10-05-2021,0,06:31:00,3,1,07:11:00
2,08-08-2020,5,13:43:00,104,1,14:23:00
2,22-07-2021,3,19:49:00,55,1,05:49:00
2,06-09-2020,6,13:13:00,60,1,13:53:00
2,18-02-2022,4,10:34:00,7,0,11:14:00
2,09-11-2022,2,13:59:00,68,1,14:39:00
1,19-05-2020,1,09:00:00,103,1,09:20:00
1,19-03-2021,4,08:05:00,90,0,08:25:00
1,19-11-2021,4,07:46:00,59,1,08:06:00
3,20-01-2022,3,22:40:00,0,1,23:00:00
3,14-01-2022,4,17:46:00,60,1,18:06:00
1,30-04-2022,5,07:36:00,128,1,07:56:00
3,04-10-2022,1,23:19:00,79,1,23:39:00
3,17-11-2022,3,17:25:00,90,1,17:45:00
1,26-12-2020,5,05:44:00,9,1,06:04:00
3,31-12-2020,3,06:38:00,28,0,06:58:00
1,11-07-2022,0,04:40:00,1,1,05:00:00
2,05-02-2022,5,11:13:00,6,1,11:53:00
3,05-03-2022,5,13:40:00,1,0,14:00:00
1,12-06-2022,6,15:43:00,87,0,16:03:00
1,17-10-2022,0,08:24:00,11,0,08:44:00
3,08-04-2020,2,18:41:00,5,1,19:01:00
1,17-05-2020,6,08:21:00,107,0,08:41:00
2,15-06-2021,1,13:33:00,89,1,14:13:00
2,24-09-2022,5,18:12:00,33,1,18:52:00
1,08-06-2021,1,06:03:00,60,0,06:23:00
1,09-08-2022,1,17:57:00,31,0,18:17:00
2,15-04-2021,3,19:35:00,93,1,20:15:00
3,21-10-2022,4,21:48:00,18,1,22:08:00
3,26-12-2022,0,06:45:00,12,0,07:05:00
1,13-05-2020,2,21:40:00,106,0,22:00:00
1,15-08-2020,5,12:58:00,122,0,13:18:00
1,12-05-2022,3,19:50:00,96,0,20:10:00
3,30-05-2021,6,21:59:00,30,0,22:19:00
3,23-07-2021,4,23:09:00,63,1,23:29:00
1,16-03-2021,1,16:01:00,132,0,16:21:00
2,28-09-2022,2,18:34:00,61,0,19:14:00
3,23-05-2022,0,23:13:00,47,0,23:33:00
1,10-02-2021,2,07:43:00,54,1,08:03:00
1,07-09-2021,1,07:15:00,42,1,07:35:00
3,26-07-2022,1,16:22:00,82,1,16:42:00
3,05-12-2020,5,21:49:00,73,0,22:09:00
3,11-03-2020,2,21:59:00,31,0,22:19:00
3,12-08-2020,2,16:39:00,55,0,16:59:00
1,11-12-2021,5,08:37:00,130,1,08:57:00
2,29-03-2020,6,13:12:00,5,1,13:52:00
3,09-03-2022,2,23:18:00,86,0,23:38:00
2,20-01-2021,2,17:58:00,15,1,18:38:00
1,27-01-2022,3,07:20:00,3,1,07:40:00
2,12-07-2022,1,16:02:00,24,0,16:42:00
2,03-08-2021,1,08:24:00,105,1,09:04:00
3,17-11-2020,1,11:33:00,69,1,11:53:00
1,23-08-2021,0,10:40:00,103,1,06:00:00
3,19-03-2021,4,23:45:00,98,0,00:05:00
2,03-12-2022,5,16:03:00,25,1,16:43:00
2,20-10-2022,3,09:13:00,6,1,09:53:00
3,09-02-2021,1,22:40:00,1,1,23:00:00
2,10-01-2023,1,15:12:00,5,1,15:52:00
3,01-04-2020,2,05:29:00,63,1,05:49:00
1,19-11-2022,5,09:01:00,52,1,09:21:00
3,28-09-2020,0,20:24:00,54,1,20:44:00
2,23-06-2022,3,11:35:00,93,0,12:15:00
2,27-09-2020,6,10:47:00,80,1,11:27:00
1,27-10-2020,1,07:55:00,124,1,08:15:00
2,16-11-2020,0,16:18:00,97,1,16:58:00
2,18-01-2020,5,11:50:00,56,0,12:30:00
3,08-11-2021,0,08:38:00,87,0,08:58:00
1,05-09-2021,6,10:34:00,99,0,10:54:00
3,27-01-2020,0,10:28:00,62,1,10:48:00
2,27-09-2022,1,08:57:00,40,0,09:37:00
3,01-12-2022,3,16:18:00,86,0,16:38:00
2,13-10-2020,1,08:12:00,87,0,08:52:00
1,08-06-2022,2,14:02:00,58,0,14:22:00
3,17-06-2021,3,21:25:00,12,1,21:45:00
2,18-11-2021,3,14:01:00,20,0,14:41:00
3,19-04-2021,0,12:23:00,51,1,12:43:00
3,01-02-2021,0,21:03:00,94,0,21:23:00
1,24-12-2020,3,09:56:00,30,0,10:16:00
3,20-10-2022,3,09:22:00,35,0,09:42:00
1,25-09-2020,4,06:06:00,92,0,06:26:00
2,23-12-2021,3,09:29:00,82,0,10:09:00
1,21-12-2021,1,20:54:00,26,0,21:14:00
3,14-11-2022,0,21:21:00,91,0,21:41:00
2,22-02-2020,5,19:57:00,65,1,05:57:00
3,11-06-2020,3,21:40:00,3,0,22:00:00
1,31-07-2020,4,12:00:00,106,0,12:20:00
2,06-08-2022,5,14:56:00,94,1,15:36:00
2,02-12-2022,4,15:28:00,81,0,16:08:00
3,07-08-2022,6,11:28:00,70,0,11:48:00
3,04-10-2022,1,19:16:00,83,0,19:36:00
3,09-06-2020,1,06:19:00,31,0,06:39:00
3,13-10-2020,1,14:59:00,41,1,15:19:00
3,23-04-2020,3,23:05:00,98,0,23:25:00
3,21-11-2022,0,22:19:00,42,1,22:39:00
2,10-04-2022,6,08:46:00,78,1,09:26:00
2,13-12-2020,6,17:37:00,40,0,18:17:00
1,28-01-2021,3,21:13:00,116,0,21:33:00
1,07-05-2022,5,12:30:00,21,0,12:50:00
1,08-06-2021,1,06:49:00,68,0,07:09:00
3,23-06-2021,2,09:53:00,27,1,10:13:00
3,15-04-2022,4,18:07:00,15,0,18:27:00
3,09-05-2022,0,06:31:00,45,0,06:51:00
3,27-07-2021,1,14:13:00,69,1,14:33:00
3,30-04-2021,4,18:36:00,51,0,18:56:00
1,16-07-2022,5,08:06:00,32,1,08:26:00
3,22-03-2021,0,16:46:00,60,1,17:06:00
2,28-07-2021,2,19:13:00,60,0,19:53:00
1,30-11-2021,1,10:19:00,100,1,10:39:00
1,17-01-2020,4,18:41:00,57,0,19:01:00
3,28-12-2021,1,11:13:00,22,0,11:33:00
1,10-12-2020,3,08:39:00,127,0,08:59:00
3,21-12-2022,2,23:43:00,61,0,05:43:00
3,15-10-2021,4,23:04:00,87,1,23:24:00
1,03-01-2021,6,16:11:00,70,0,16:31:00
1,28-02-2021,6,05:20:00,3,1,05:40:00
3,14-04-2022,3,16:06:00,67,0,16:26:00
3,07-04-2021,2,13:55:00,32,1,14:15:00
2,18-07-2020,5,05:20:00,19,1,06:00:00
1,26-03-2021,4,21:15:00,76,0,21:35:00
3,30-08-2022,1,20:23:00,84,1,20:43:00
3,24-01-2022,0,14:11:00,76,0,14:31:00
1,16-11-2022,2,19:40:00,2,0,20:00:00
2,30-04-2022,5,14:34:00,7,0,15:14:00
1,09-12-2022,4,08:54:00,26,0,09:14:00
1,29-12-2020,1,15:46:00,13,0,16:06:00
3,12-07-2022,1,12:19:00,88,0,12:39:00
1,23-07-2022,5,06:38:00,47,1,06:58:00
2,13-05-2022,4,18:37:00,65,0,19:17:00
3,28-04-2020,1,15:42:00,7,0,16:02:00
2,27-09-2020,6,11:00:00,100,0,11:40:00
2,19-10-2020,0,15:56:00,12,1,16:36:00
2,19-01-2023,3,15:53:00,60,0,16:33:00
1,29-09-2021,2,08:41:00,79,1,09:01:00
3,19-04-2021,0,14:09:00,63,1,14:29:00
3,04-04-2021,6,13:51:00,20,0,14:11:00
1,27-04-2021,1,09:46:00,86,1,10:06:00
1,10-02-2021,2,19:59:00,81,0,20:19:00
1,12-01-2021,1,09:26:00,13,1,04:46:00
1,04-07-2021,6,06:58:00,79,0,07:18:00
1,15-03-2021,0,17:48:00,67,0,18:08:00
3,19-11-2022,5,13:38:00,87,0,13:58:00
3,12-01-2021,1,07:55:00,80,0,08:15:00
3,21-04-2022,3,14:46:00,14,0,15:06:00
3,09-11-2021,1,06:24:00,54,1,06:44:00
1,13-07-2021,1,07:15:00,42,1,07:35:00
1,15-09-2020,1,07:46:00,13,1,08:06:00
1,05-09-2021,6,12:56:00,52,0,13:16:00
3,11-08-2021,2,21:58:00,40,1,22:18:00
2,16-08-2020,6,15:14:00,7,0,15:54:00
2,17-09-2022,5,17:35:00,93,0,18:15:00
3,28-03-2022,0,14:49:00,42,0,15:09:00
3,31-10-2021,6,10:11:00,45,0,10:31:00
3,18-02-2022,4,09:54:00,29,1,10:14:00
2,05-12-2020,5,19:16:00,11,0,05:16:00
3,18-04-2020,5,21:09:00,41,0,21:29:00
3,23-02-2022,2,15:40:00,32,0,16:00:00
2,25-12-2021,5,20:21:00,101,0,06:21:00
2,28-10-2022,4,16:13:00,89,0,16:53:00
1,06-06-2021,6,08:46:00,64,0,09:06:00
3,26-07-2020,6,06:27:00,15,0,06:47:00
3,29-04-2020,2,10:28:00,17,1,10:48:00
3,12-03-2021,4,06:16:00,33,1,06:36:00
2,26-11-2020,3,15:40:00,99,0,16:20:00
1,20-03-2022,6,06:40:00,103,1,07:00:00
1,11-12-2021,5,05:18:00,23,1,05:38:00
2,26-03-2020,3,17:03:00,104,1,17:43:00
2,24-11-2020,1,10:21:00,101,0,11:01:00
3,19-01-2021,1,12:54:00,23,0,13:14:00
2,24-07-2022,6,18:15:00,93,0,18:55:00
2,09-11-2022,2,13:59:00,68,1,14:39:00
3,11-10-2020,6,15:21:00,57,0,15:41:00
3,14-07-2020,1,20:43:00,85,1,21:03:00
1,28-08-2022,6,10:46:00,13,0,11:06:00
1,15-12-2021,2,08:00:00,129,0,08:20:00
2,30-03-2021,1,16:51:00,86,1,17:31:00
2,04-06-2022,5,19:47:00,53,1,05:47:00
3,01-11-2021,0,10:39:00,79,1,10:59:00
2,18-06-2022,5,14:20:00,99,1,15:00:00
3,03-02-2020,0,08:19:00,79,1,08:39:00
3,02-01-2020,3,18:45:00,13,0,19:05:00
1,15-09-2022,3,09:02:00,80,1,09:22:00
2,13-07-2022,2,06:02:00,71,1,06:42:00
1,20-02-2021,5,08:58:00,79,0,09:18:00
2,29-01-2020,2,14:48:00,81,0,15:28:00
3,25-04-2022,0,15:24:00,63,0,15:44:00
1,04-04-2020,5,06:55:00,43,1,07:15:00
3,27-11-2022,6,11:26:00,59,1,11:46:00
3,20-07-2022,2,23:04:00,95,0,23:24:00
2,23-03-2021,1,18:53:00,89,0,19:33:00
3,26-12-2021,6,14:02:00,35,0,14:22:00
3,10-03-2022,3,11:34:00,30,1,11:54:00
1,21-01-2020,1,14:00:00,106,0,14:20:00
3,23-01-2020,3,16:58:00,38,1,17:18:00
1,13-10-2021,2,13:36:00,120,0,13:56:00
2,29-12-2020,1,09:23:00,25,1,10:03:00
1,12-02-2021,4,20:35:00,28,0,20:55:00
2,01-04-2020,2,17:38:00,97,1,18:18:00
3,22-04-2021,3,05:27:00,61,1,05:47:00
3,20-11-2022,6,06:58:00,28,0,07:18:00
1,12-02-2022,5,05:41:00,36,0,06:01:00
1,23-03-2021,1,10:39:00,124,0,10:59:00
1,08-09-2022,3,15:24:00,11,0,15:44:00
1,17-09-2022,5,11:01:00,4,0,11:21:00
1,23-12-2020,2,21:20:00,129,0,21:40:00
1,21-12-2021,1,06:25:00,11,1,06:45:00
1,05-08-2022,4,06:14:00,72,1,06:34:00
1,14-04-2021,2,07:22:00,6,1,07:42:00
1,10-08-2020,0,20:47:00,16,0,21:07:00
2,16-02-2020,6,07:32:00,88,0,08:12:00
1,16-11-2020,0,08:53:00,71,1,09:13:00
1,28-02-2020,4,09:07:00,33,1,09:27:00
1,12-01-2022,2,08:17:00,21,1,08:37:00
3,30-07-2020,3,16:40:00,43,1,17:00:00
2,20-05-2021,3,18:16:00,38,1,18:56:00
1,05-12-2020,5,09:26:00,59,1,09:46:00
2,16-03-2020,0,16:36:00,12,1,17:16:00
3,03-01-2022,0,14:22:00,59,0,14:42:00
1,16-11-2021,1,14:30:00,20,0,14:50:00
3,06-04-2021,1,07:47:00,15,1,08:07:00
2,05-05-2021,2,08:56:00,94,0,09:36:00
1,28-01-2023,5,05:31:00,37,1,05:51:00
2,27-04-2020,0,19:43:00,104,1,20:23:00
2,10-09-2022,5,13:12:00,58,0,13:52:00
1,24-01-2020,4,14:32:00,72,0,14:52:00
3,09-10-2021,5,20:34:00,48,0,20:54:00
1,27-07-2020,0,09:17:00,129,1,09:37:00
3,10-11-2020,1,12:56:00,52,0,13:16:00
2,28-08-2022,6,09:18:00,15,1,09:58:00
3,01-07-2020,2,11:15:00,50,0,11:35:00
2,16-04-2020,3,18:38:00,15,0,19:18:00
1,18-06-2022,5,11:09:00,68,0,11:29:00
2,11-01-2022,1,09:45:00,52,0,10:25:00
2,25-03-2021,3,18:38:00,67,1,19:18:00
1,03-08-2022,2,06:48:00,114,1,07:08:00
3,11-02-2020,1,12:45:00,65,0,13:05:00
3,11-02-2021,3,10:25:00,98,0,10:45:00
1,23-08-2020,6,18:16:00,77,0,18:36:00
3,16-09-2021,3,17:24:00,87,1,17:44:00
3,25-09-2020,4,13:02:00,8,1,13:22:00
1,22-06-2021,1,17:39:00,55,0,17:59:00
1,04-07-2021,6,08:11:00,69,1,08:31:00
1,29-05-2021,5,09:13:00,92,1,09:33:00
2,20-09-2021,0,12:13:00,34,0,12:53:00
2,24-06-2020,2,09:38:00,97,0,10:18:00
1,10-11-2021,2,14:22:00,108,0,14:42:00
1,09-02-2020,6,16:00:00,56,0,16:20:00
3,07-08-2021,5,07:59:00,79,1,08:19:00
3,25-11-2020,2,17:59:00,79,1,18:19:00
1,25-03-2020,2,06:25:00,110,1,06:45:00
1,24-03-2021,2,14:41:00,6,0,15:01:00
1,02-08-2021,0,06:02:00,85,0,06:22:00
2,28-12-2022,2,12:03:00,25,1,12:43:00
1,06-06-2020,5,08:18:00,80,0,08:38:00
1,03-07-2021,5,07:03:00,59,0,07:23:00
2,27-07-2021,1,08:50:00,85,1,09:30:00
1,05-04-2021,0,16:06:00,92,0,16:26:00
1,24-02-2021,2,06:59:00,24,1,07:19:00
2,09-07-2022,5,10:44:00,75,1,11:24:00
2,27-12-2021,0,13:39:00,43,1,14:19:00
3,23-06-2021,2,09:22:00,7,1,09:42:00
3,17-03-2021,2,20:46:00,60,1,21:06:00
2,24-05-2021,0,15:42:00,102,1,16:22:00
1,09-11-2022,2,08:11:00,91,1,08:31:00
2,15-08-2020,5,17:37:00,95,1,18:17:00
3,04-09-2020,4,16:17:00,35,1,16:37:00
1,13-04-2022,2,21:08:00,18,0,21:28:00
2,13-02-2021,5,11:03:00,104,1,11:43:00
1,24-11-2022,3,08:31:00,69,1,08:51:00
2,13-09-2022,1,06:58:00,41,1,07:38:00
1,27-07-2020,0,05:32:00,23,0,05:52:00
3,11-05-2020,0,09:46:00,99,0,10:06:00
3,06-06-2021,6,20:21:00,5,0,20:41:00
1,07-07-2021,2,05:56:00,77,0,06:16:00
1,27-05-2021,3,08:20:00,103,1,08:40:00
2,16-06-2022,3,06:28:00,54,0,07:08:00
1,11-08-2022,3,07:57:00,21,1,08:17:00
2,27-09-2021,0,07:10:00,56,1,07:50:00
3,22-04-2022,4,07:02:00,60,0,07:22:00
3,25-12-2021,5,15:53:00,78,0,16:13:00
3,27-10-2022,3,21:09:00,18,0,21:29:00
3,13-04-2022,2,19:55:00,32,1,20:15:00
